hour,elec_load(MW),heating_load(MW),cooling_load(MW),elec_price(HKD/MWh),gas_price(HKD/m^3)
565,31.24557561,27.67416513,0,1390.2,2.87
566,31.25048179,28.23306513,0,1390.2,2.87
567,31.18101202,29.78279408,0,864.5,2.87
568,32.20536876,31.74596053,0,864.5,2.87
569,34.17827819,32.67538224,0,864.5,2.87
570,35.57990465,33.07777105,0,1390.2,2.87
571,34.93334741,33.62288684,0,1390.2,2.87
572,34.41209374,34.40506974,0,1390.2,2.87
573,33.44631181,35.40147632,0,864.5,2.87
574,31.91442952,36.61695592,0,864.5,2.87
575,28.79559123,37.76401184,0,364.8,2.87
576,23.63508589,38.19334737,0,364.8,2.87
577,21.86550793,38.02676447,0,364.8,2.87
578,21.07042141,37.77220066,0,364.8,2.87
579,20.67771169,38.48167895,0,364.8,2.87
580,20.5306894,39.45255987,0,364.8,2.87
581,20.79213462,39.84395329,0,364.8,2.87
582,22.02046331,40.03693224,0,364.8,2.87
583,24.30805482,40.05140921,0,864.5,2.87
584,26.87276265,38.24040197,0,864.5,2.87
585,30.24595222,34.39363026,0,864.5,2.87
586,31.38669178,30.71377895,0,1390.2,2.87
587,31.8523816,28.63735461,0,1390.2,2.87
588,30.81162934,27.21436579,0,1390.2,2.87
589,29.40257355,26.39413421,0,1390.2,2.87
590,29.40719035,26.37217895,0,1390.2,2.87
591,29.3418182,27.61703882,0,864.5,2.87
592,30.30575386,32.38779671,0,864.5,2.87
593,32.16229238,35.48176579,0,864.5,2.87
594,33.48124472,35.39415789,0,1390.2,2.87
595,32.87282428,35.78668816,0,1390.2,2.87
596,32.38231646,36.56236974,0,1390.2,2.87
597,31.47350061,37.01772829,0,864.5,2.87
598,30.0319755,37.88023618,0,864.5,2.87
599,27.09710008,38.63145789,0,364.8,2.87
600,23.89389861,40.27915066,0,364.8,2.87
601,22.10494313,41.03626974,0,364.8,2.87
602,21.30115013,40.34256513,0,364.8,2.87
603,20.9041401,40.11873158,0,364.8,2.87
604,20.75550786,40.66553487,0,364.8,2.87
605,21.019816,40.85679079,0,364.8,2.87
606,22.26159534,41.11304211,0,364.8,2.87
607,24.5742368,40.63723816,0,864.5,2.87
608,27.1670291,36.7443,0,864.5,2.87
609,30.57715632,31.90762303,0,864.5,2.87
610,31.73038739,27.29845658,0,1390.2,2.87
611,32.20117668,25.47572566,0,1390.2,2.87
612,31.14902781,26.06389934,0,1390.2,2.87
613,29.72454235,27.03446053,0,1390.2,2.87
614,29.7292097,28.39243618,0,1390.2,2.87
615,29.66312171,29.62543026,0,864.5,2.87
616,30.63761281,31.92815724,0,864.5,2.87
617,32.51448109,34.11126711,0,864.5,2.87
618,33.84787644,34.76496908,0,1390.2,2.87
619,33.23279358,36.23169079,0,1390.2,2.87
620,32.73691452,38.09913158,0,1390.2,2.87
621,31.81814681,40.14248092,0,864.5,2.87
622,30.36083648,42.47194145,0,864.5,2.87
623,27.39382311,44.28317961,0,364.8,2.87
624,22.98237751,45.85973092,0,364.8,2.87
625,21.26166836,47.39324211,0,364.8,2.87
626,20.48853901,48.62080066,0,364.8,2.87
627,20.1066744,49.65744079,0,364.8,2.87
628,19.96371228,50.57492566,0,364.8,2.87
629,20.21793741,51.46128947,0,364.8,2.87
630,21.41234448,52.29121974,0,364.8,2.87
631,23.63676168,52.20352303,0,864.5,2.87
632,26.13064234,47.42093487,0,864.5,2.87
633,29.41067765,42.6522375,0,864.5,2.87
634,30.51991446,39.0045375,0,1390.2,2.87
635,30.97274375,36.46094211,0,1390.2,2.87
636,29.96073299,34.57941513,0,1390.2,2.87
637,28.59058979,33.33624276,0,1390.2,2.87
638,28.59507909,32.90305263,0,1390.2,2.87
639,28.53151227,33.30728882,0,864.5,2.87
640,29.4688278,35.69685987,0,864.5,2.87
641,31.27409601,39.41017697,0,864.5,2.87
642,32.55662406,40.48085132,0,1390.2,2.87
643,31.96500581,41.43595855,0,1390.2,2.87
644,31.48804388,43.23835066,0,1390.2,2.87
645,30.60432597,44.99704539,0,864.5,2.87
646,29.20261013,46.44621711,0,864.5,2.87
647,26.34878445,47.37752171,0,364.8,2.87
648,22.20536206,48.09231118,0,364.8,2.87
649,20.54282868,48.38201053,0,364.8,2.87
650,19.7958382,47.83851118,0,364.8,2.87
651,19.42688413,47.60394868,0,364.8,2.87
652,19.28875544,47.58904539,0,364.8,2.87
653,19.53438543,47.59234934,0,364.8,2.87
654,20.68841057,47.74006776,0,364.8,2.87
655,22.83762204,47.87005855,0,864.5,2.87
656,25.24718662,44.98702697,0,864.5,2.87
657,28.41632661,41.51791776,0,864.5,2.87
658,29.48806103,38.29786579,0,1390.2,2.87
659,29.92558053,34.81847171,0,1390.2,2.87
660,28.94778502,32.24864013,0,1390.2,2.87
661,27.62396525,31.01241316,0,1390.2,2.87
662,27.62830277,30.63906711,0,1390.2,2.87
663,27.56688509,31.20462829,0,864.5,2.87
664,28.47251075,33.72138355,0,864.5,2.87
665,30.21674431,36.57022105,0,864.5,2.87
666,31.45591114,38.76704408,0,1390.2,2.87
667,30.88429501,39.89571513,0,1390.2,2.87
668,30.42345879,40.01471053,0,1390.2,2.87
669,29.56961865,40.00554474,0,864.5,2.87
670,28.21529368,39.98918487,0,864.5,2.87
671,25.45795352,40.14454145,0,364.8,2.87
672,21.46683178,40.16406316,0,364.8,2.87
673,19.85959275,40.15733092,0,364.8,2.87
674,19.1374465,40.1695875,0,364.8,2.87
675,18.7807635,40.25962895,0,364.8,2.87
676,18.64722886,40.51104868,0,364.8,2.87
677,18.88468941,40.42182434,0,364.8,2.87
678,20.00033272,40.79216842,0,364.8,2.87
679,22.07806335,41.87874079,0,864.5,2.87
680,24.407488,40.02165592,0,864.5,2.87
681,27.47122525,36.39111513,0,864.5,2.87
682,28.50731475,31.76812895,0,1390.2,2.87
683,28.93028275,28.84026316,0,1390.2,2.87
684,27.98500784,26.97829342,0,1390.2,2.87
685,26.70521711,25.57059868,0,1390.2,2.87
686,26.70941037,24.79964211,0,1390.2,2.87
687,26.65003539,25.36287632,0,864.5,2.87
688,27.52554076,30.39453947,0,864.5,2.87
689,29.21176269,34.52184474,0,864.5,2.87
690,30.40971594,34.31785263,0,1390.2,2.87
691,29.85711125,35.11937961,0,1390.2,2.87
692,29.41160202,36.53130197,0,1390.2,2.87
693,28.58615984,37.98654868,0,864.5,2.87
694,27.27687849,39.88498618,0,864.5,2.87
695,24.61124498,41.95089474,0,364.8,2.87
696,19.21718154,43.50494013,0,364.8,2.87
697,17.77837565,44.73971053,0,364.8,2.87
698,17.13190785,45.76519539,0,364.8,2.87
699,16.812604,46.74907895,0,364.8,2.87
700,16.69306332,47.76495395,0,364.8,2.87
701,16.90563883,48.80017303,0,364.8,2.87
702,17.90436655,49.68003553,0,364.8,2.87
703,19.76435815,49.42905987,0,864.5,2.87
704,21.8496671,43.83117829,0,864.5,2.87
705,24.59233521,38.90987763,0,864.5,2.87
706,25.51984608,35.39524145,0,1390.2,2.87
707,25.89848849,33.03211974,0,1390.2,2.87
708,25.05227514,31.27857632,0,1390.2,2.87
709,23.90660209,29.92861184,0,1390.2,2.87
710,23.91035591,29.16930789,0,1390.2,2.87
711,23.85720322,29.33187632,0,864.5,2.87
712,24.64095864,32.19957829,0,864.5,2.87
713,26.1504703,34.31238158,0,864.5,2.87
714,27.22288217,35.63436908,0,1390.2,2.87
715,26.72818855,38.68432105,0,1390.2,2.87
716,26.32936716,41.54903882,0,1390.2,2.87
717,25.59042848,43.16408289,0,864.5,2.87
718,24.41835532,44.29396184,0,864.5,2.87
719,22.03207105,45.36225592,0,364.8,2.87
720,18.99608428,46.46307434,0,364.8,2.87
721,17.57383211,47.60719934,0,364.8,2.87
722,16.93480204,48.73333026,0,364.8,2.87
723,16.61917185,49.90413553,0,364.8,2.87
724,16.50100651,50.96305066,0,364.8,2.87
725,16.71113629,51.83353421,0,364.8,2.87
726,17.69837347,52.50464408,0,364.8,2.87
727,19.53696552,52.02750789,0,864.5,2.87
728,21.59828259,47.40407763,0,864.5,2.87
729,24.3093958,42.14030329,0,864.5,2.87
730,25.22623549,37.14917566,0,1390.2,2.87
731,25.60052154,33.26179737,0,1390.2,2.87
732,24.76404404,30.24563092,0,1390.2,2.87
733,23.63155217,28.59914605,0,1390.2,2.87
734,23.6352628,27.96093355,0,1390.2,2.87
735,23.58272164,28.44979342,0,864.5,2.87
736,24.35745981,32.8107375,0,864.5,2.87
737,25.84960425,37.38769934,0,864.5,2.87
738,26.90967782,38.21134145,0,1390.2,2.87
739,26.42067575,39.81002566,0,1390.2,2.87
740,26.02644287,41.46295855,0,1390.2,2.87
741,25.29600582,42.78407566,0,864.5,2.87
742,24.13741758,43.50136974,0,864.5,2.87
743,21.77858795,43.53996908,0,364.8,2.87
744,18.85118764,43.27695,0,364.8,2.87
745,17.439784,43.38049145,0,364.8,2.87
746,16.80562827,43.74211382,0,364.8,2.87
747,16.49240561,44.35565329,0,364.8,2.87
748,16.3751416,44.92251118,0,364.8,2.87
749,16.58366858,45.80176974,0,364.8,2.87
750,17.56337539,46.22851184,0,364.8,2.87
751,19.38794319,45.63655461,0,864.5,2.87
752,21.43353714,43.22403355,0,864.5,2.87
753,24.12397075,40.05341645,0,864.5,2.87
754,25.03381705,36.66287368,0,1390.2,2.87
755,25.40524816,32.23785789,0,1390.2,2.87
756,24.57515107,29.75151316,0,1390.2,2.87
757,23.45129752,28.77590724,0,1390.2,2.87
758,23.45497985,29.03709671,0,1390.2,2.87
759,23.40283946,30.23770855,0,864.5,2.87
760,24.17166814,32.97174276,0,864.5,2.87
761,25.65243094,35.20014868,0,864.5,2.87
762,26.70441858,35.96764145,0,1390.2,2.87
763,26.21914647,36.29029145,0,1390.2,2.87
764,25.82792069,36.41042368,0,1390.2,2.87
765,25.1030552,36.55151645,0,864.5,2.87
766,23.95330434,36.87640461,0,864.5,2.87
767,21.61246718,37.79111842,0,364.8,2.87
768,18.91526543,39.03135987,0,364.8,2.87
769,17.49906424,39.92662303,0,364.8,2.87
770,16.86275293,40.54671711,0,364.8,2.87
771,16.54846558,40.89398684,0,364.8,2.87
772,16.43080298,41.2090875,0,364.8,2.87
773,16.64003876,41.50301447,0,364.8,2.87
774,17.62307574,41.95055724,0,364.8,2.87
775,19.45384549,42.26892632,0,864.5,2.87
776,21.5063927,40.62677566,0,864.5,2.87
777,24.20597147,37.24079803,0,864.5,2.87
778,25.11891046,31.51795263,0,1390.2,2.87
779,25.49160412,27.22445526,0,1390.2,2.87
780,24.65868541,25.78038158,0,1390.2,2.87
781,23.53101173,25.62426118,0,1390.2,2.87
782,23.53470657,26.10363553,0,1390.2,2.87
783,23.48238895,28.33459934,0,864.5,2.87
784,24.25383099,31.24269474,0,864.5,2.87
785,25.73962711,32.77668553,0,864.5,2.87
786,26.79519059,33.06540789,0,1390.2,2.87
787,26.30826898,33.07386316,0,1390.2,2.87
788,25.91571337,33.12855592,0,1390.2,2.87
789,25.18838396,33.4962,0,864.5,2.87
790,24.03472494,34.39796447,0,864.5,2.87
791,21.68593095,35.13705395,0,364.8,2.87
792,19.59914679,35.94005526,0,364.8,2.87
793,18.13174285,36.69832895,0,364.8,2.87
794,17.4724257,37.46234013,0,364.8,2.87
795,17.1467753,38.64382105,0,364.8,2.87
796,17.0248586,39.92434934,0,364.8,2.87
797,17.2416593,40.75715724,0,364.8,2.87
798,18.26023798,41.23013684,0,364.8,2.87
799,20.15719921,41.17754013,0,864.5,2.87
800,22.28395625,38.30111645,0,864.5,2.87
801,25.08113828,33.56705724,0,864.5,2.87
802,26.02708458,28.81896513,0,1390.2,2.87
803,26.41325298,24.81298224,0,1390.2,2.87
804,25.55022009,22.04295987,0,1390.2,2.87
805,24.38177537,20.19893092,0,1390.2,2.87
806,24.3856038,19.47140526,0,1390.2,2.87
807,24.33139464,21.60815329,0,864.5,2.87
808,25.13072816,27.02405132,0,864.5,2.87
809,26.67024323,31.31792171,0,864.5,2.87
810,27.76397062,31.36721447,0,1390.2,2.87
811,27.25944435,30.77914737,0,1390.2,2.87
812,26.85269589,31.667625,0,1390.2,2.87
813,26.0990699,33.29856711,0,864.5,2.87
814,24.90370033,34.46057961,0,864.5,2.87
815,22.4699857,35.35307171,0,364.8,2.87
816,20.11619496,36.05025789,0,364.8,2.87
817,18.61007921,36.63988816,0,364.8,2.87
818,17.93336851,37.15802171,0,364.8,2.87
819,17.59912707,37.95304737,0,364.8,2.87
820,17.47399407,39.15117237,0,364.8,2.87
821,17.69651423,40.72413553,0,364.8,2.87
822,18.74196418,42.26535592,0,364.8,2.87
823,20.68896945,42.38525724,0,864.5,2.87
824,22.8718328,37.27467237,0,864.5,2.87
825,25.74280773,32.69874079,0,864.5,2.87
826,26.71370919,29.49163816,0,1390.2,2.87
827,27.11006515,26.94132829,0,1390.2,2.87
828,26.22426446,24.68032697,0,1390.2,2.87
829,25.02499482,22.71790658,0,1390.2,2.87
830,25.02892425,21.51256974,0,1390.2,2.87
831,24.97328499,22.00095,0,864.5,2.87
832,25.79370585,27.56710658,0,864.5,2.87
833,27.37383511,31.43506974,0,864.5,2.87
834,28.49641629,31.43030921,0,1390.2,2.87
835,27.97858004,32.98772961,0,1390.2,2.87
836,27.56110108,34.35622105,0,1390.2,2.87
837,26.78759356,35.15922237,0,864.5,2.87
838,25.56068876,35.83791711,0,864.5,2.87
839,23.06276993,36.48945197,0,364.8,2.87
840,20.85280099,37.13221184,0,364.8,2.87
841,19.29153495,37.6700625,0,364.8,2.87
842,18.59004475,38.19963553,0,364.8,2.87
843,18.24356421,38.85497171,0,364.8,2.87
844,18.11384914,39.836475,0,364.8,2.87
845,18.34451745,41.12339803,0,364.8,2.87
846,19.42824923,42.39008882,0,364.8,2.87
847,21.44654909,42.19764276,0,864.5,2.87
848,23.70934357,36.47634276,0,864.5,2.87
849,26.68544661,31.50251645,0,864.5,2.87
850,27.69190011,27.53690921,0,1390.2,2.87
851,28.10276966,24.71670592,0,1390.2,2.87
852,27.18453311,22.54199803,0,1390.2,2.87
853,25.94134914,20.7849375,0,1390.2,2.87
854,25.94542245,19.86901579,0,1390.2,2.87
855,25.88774581,21.07175921,0,864.5,2.87
856,26.73820849,27.86618487,0,864.5,2.87
857,28.37619823,33.1678125,0,864.5,2.87
858,29.5398856,33.10860789,0,1390.2,2.87
859,29.00308745,33.15246513,0,1390.2,2.87
860,28.57032143,33.64365197,0,1390.2,2.87
861,27.76848995,33.84991776,0,864.5,2.87
862,26.49665889,33.78090789,0,864.5,2.87
863,23.90727235,34.03211447,0,364.8,2.87
864,21.83282568,34.41796579,0,364.8,2.87
865,20.1981844,34.91089342,0,364.8,2.87
866,19.46372608,35.32081382,0,364.8,2.87
867,19.10096189,35.39954013,0,364.8,2.87
868,18.96515058,35.93136908,0,364.8,2.87
869,19.20665966,37.15205329,0,364.8,2.87
870,20.34132388,38.55372632,0,364.8,2.87
871,22.45447831,38.70855,0,864.5,2.87
872,24.82361796,33.89290461,0,864.5,2.87
873,27.93958971,29.07953289,0,864.5,2.87
874,28.99334378,23.55815724,0,1390.2,2.87
875,29.42352308,18.93781776,0,1390.2,2.87
876,28.46213192,16.67406316,0,1390.2,2.87
877,27.16052169,16.06778882,0,1390.2,2.87
878,27.16478644,16.68170132,0,1390.2,2.87
879,27.10439916,20.00112039,0,864.5,2.87
880,27.99483126,26.53703882,0,864.5,2.87
881,29.70980204,30.88599276,0,864.5,2.87
882,30.92817953,31.48029474,0,1390.2,2.87
883,30.36615334,31.98496382,0,1390.2,2.87
884,29.9130485,32.66468882,0,1390.2,2.87
885,29.07353313,33.66105987,0,864.5,2.87
886,27.74192948,34.12036184,0,864.5,2.87
887,25.03084885,33.21133224,0,364.8,2.87
888,23.85156493,32.19551053,0,364.8,2.87
889,22.06577901,32.34491645,0,364.8,2.87
890,21.26341011,34.29557763,0,364.8,2.87
891,20.86710349,35.31052895,0,364.8,2.87
892,20.71873458,35.92090658,0,364.8,2.87
893,20.98257444,36.45682105,0,364.8,2.87
894,22.22215367,37.04813882,0,364.8,2.87
895,24.53069774,36.31983158,0,864.5,2.87
896,27.1188963,33.06340066,0,864.5,2.87
897,30.52298167,30.77610987,0,864.5,2.87
898,31.67416952,28.93003816,0,1390.2,2.87
899,32.1441247,28.11538421,0,1390.2,2.87
900,31.09383996,28.16709276,0,1390.2,2.87
901,29.6718783,28.39536711,0,1390.2,2.87
902,29.67653739,28.70364671,0,1390.2,2.87
903,29.61056649,29.03530263,0,864.5,2.87
904,30.58333105,31.99185592,0,864.5,2.87
905,32.45687402,37.93091447,0,864.5,2.87
906,33.78790694,37.57911513,0,1390.2,2.87
907,33.17391384,37.84099737,0,1390.2,2.87
908,32.67891335,39.05331513,0,1390.2,2.87
909,31.76177346,40.33318618,0,864.5,2.87
910,30.30704509,41.35648618,0,864.5,2.87
911,27.34528848,42.10376447,0,364.8,2.87
912,23.75746871,42.85168224,0,364.8,2.87
913,21.97872785,44.02037368,0,364.8,2.87
914,21.17952435,45.14455066,0,364.8,2.87
915,20.78478119,46.39720855,0,364.8,2.87
916,20.63699761,47.66125263,0,364.8,2.87
917,20.8997966,48.91407039,0,364.8,2.87
918,22.1344856,50.11105855,0,364.8,2.87
919,24.43392228,49.59152171,0,864.5,2.87
920,27.01191021,44.62972105,0,864.5,2.87
921,30.40256621,40.46346118,0,864.5,2.87
922,31.54921253,36.66530724,0,1390.2,2.87
923,32.0173137,33.68278421,0,1390.2,2.87
924,30.97117241,31.60014276,0,1390.2,2.87
925,29.5548205,30.22584276,0,1390.2,2.87
926,29.55946121,29.77623947,0,1390.2,2.87
927,29.49375057,30.51049737,0,864.5,2.87
928,30.4626775,33.74177566,0,864.5,2.87
929,32.3288292,38.81729605,0,864.5,2.87
930,33.6546111,39.18710724,0,1390.2,2.87
931,33.04304025,39.79657895,0,1390.2,2.87
932,32.54999257,40.88476776,0,1390.2,2.87
933,31.63647086,42.05956974,0,864.5,2.87
934,30.18748151,43.27021776,0,864.5,2.87
935,27.23740926,44.19015395,0,364.8,2.87
936,24.1382794,44.95043487,0,364.8,2.87
937,22.33102694,45.97746513,0,364.8,2.87
938,21.51901294,47.10039868,0,364.8,2.87
939,21.11794239,48.04932434,0,364.8,2.87
940,20.96778998,48.8237625,0,364.8,2.87
941,21.2348014,49.39983947,0,364.8,2.87
942,22.48928134,49.77762632,0,364.8,2.87
943,24.82557591,48.72075395,0,864.5,2.87
944,27.44488665,43.41544934,0,864.5,2.87
945,30.88989179,38.36991316,0,864.5,2.87
946,32.05491782,33.37754211,0,1390.2,2.87
947,32.53052222,28.87094013,0,1390.2,2.87
948,31.46761223,24.74272895,0,1390.2,2.87
949,30.02855749,21.7333125,0,1390.2,2.87
950,30.03327258,20.14949605,0,1390.2,2.87
951,29.96650866,21.09874145,0,864.5,2.87
952,30.95096661,27.25665987,0,864.5,2.87
953,32.84703103,32.52439539,0,864.5,2.87
954,34.19406401,33.08025789,0,1390.2,2.87
955,33.57269024,33.21280658,0,1390.2,2.87
956,33.07173945,33.63453947,0,1390.2,2.87
957,32.14357482,34.65670263,0,864.5,2.87
958,30.67135948,35.6011875,0,864.5,2.87
959,27.67400024,36.47779934,0,364.8,2.87
960,25.60398685,36.92734934,0,364.8,2.87
961,23.68699569,36.82457171,0,364.8,2.87
962,22.82567515,37.0652625,0,364.8,2.87
963,22.40025109,37.788525,0,364.8,2.87
964,22.24098122,39.39641053,0,364.8,2.87
965,22.52420592,41.39751908,0,364.8,2.87
966,23.8548595,42.29104145,0,364.8,2.87
967,26.33301689,41.0551875,0,864.5,2.87
968,29.11137556,34.60499408,0,864.5,2.87
969,32.76556585,28.99313289,0,864.5,2.87
970,34.00133376,22.78633026,0,1390.2,2.87
971,34.50581748,17.69990329,0,1390.2,2.87
972,33.37836623,14.26582303,0,1390.2,2.87
973,31.85193023,12.38781316,0,1390.2,2.87
974,31.85693162,12.03096908,0,1390.2,2.87
975,31.78611371,14.96755658,0,864.5,2.87
976,32.83034922,20.23037171,0,864.5,2.87
977,34.84154511,25.30313882,0,864.5,2.87
978,36.27037167,28.49848224,0,1390.2,2.87
979,35.61126728,30.01725,0,1390.2,2.87
980,35.07989811,30.73322961,0,1390.2,2.87
981,34.09537413,31.16245855,0,864.5,2.87
982,32.53376398,31.28713816,0,864.5,2.87
983,29.35440122,32.71478092,0,364.8,2.87
984,25.78005647,34.02310855,0,364.8,2.87
985,23.84988284,35.19338092,0,364.8,2.87
986,22.9826393,35.81997632,0,364.8,2.87
987,22.55428975,36.07731118,0,364.8,2.87
988,22.39392464,36.2539125,0,364.8,2.87
989,22.67909697,36.27858553,0,364.8,2.87
990,24.01890099,36.48105,0,364.8,2.87
991,26.5140998,35.58877105,0,864.5,2.87
992,29.31156426,31.79708289,0,864.5,2.87
993,32.99088314,26.97456316,0,864.5,2.87
994,34.23514899,23.13054474,0,1390.2,2.87
995,34.74310187,21.14444605,0,1390.2,2.87
996,33.60789753,19.76840526,0,1390.2,2.87
997,32.07096476,18.81514539,0,1390.2,2.87
998,32.07600055,18.52285263,0,1390.2,2.87
999,32.00469565,19.39891382,0,864.5,2.87
1000,33.05611199,25.02049145,0,864.5,2.87
1001,35.08113818,29.46545526,0,864.5,2.87
1002,36.51979028,29.93099211,0,1390.2,2.87
1003,35.85615345,30.94150263,0,1390.2,2.87
1004,35.32113025,33.61524868,0,1390.2,2.87
1005,34.32983604,34.70793158,0,864.5,2.87
1006,32.75748724,35.68652171,0,864.5,2.87
1007,29.55626113,36.33441513,0,364.8,2.87
1008,25.6975058,36.82197829,0,364.8,2.87
1009,23.7735128,37.16127237,0,364.8,2.87
1010,22.90904627,37.43528684,0,364.8,2.87
1011,22.48206834,37.64041579,0,364.8,2.87
1012,22.32221674,37.88078684,0,364.8,2.87
1013,22.60647592,38.19546118,0,364.8,2.87
1014,23.94198974,38.54061711,0,364.8,2.87
1015,26.42919863,37.40910395,0,864.5,2.87
1016,29.21770529,33.53638026,0,864.5,2.87
1017,32.88524257,29.06891053,0,864.5,2.87
1018,34.12552415,25.64333882,0,1390.2,2.87
1019,34.6318505,23.31258158,0,1390.2,2.87
1020,33.50028121,21.99931579,0,1390.2,2.87
1021,31.96826988,21.30056645,0,1390.2,2.87
1022,31.97328955,21.34989474,0,1390.2,2.87
1023,31.90221297,22.40394276,0,864.5,2.87
1024,32.95026256,28.10442434,0,864.5,2.87
1025,34.96880438,34.43667039,0,864.5,2.87
1026,36.40284975,35.40218684,0,1390.2,2.87
1027,35.74133797,35.61392368,0,1390.2,2.87
1028,35.20802797,36.35837763,0,1390.2,2.87
1029,34.219908,37.3339125,0,864.5,2.87
1030,32.65259404,38.12423092,0,864.5,2.87
1031,29.46161862,38.79484342,0,364.8,2.87
1032,26.47875462,39.22824671,0,364.8,2.87
1033,24.49626888,39.35445395,0,364.8,2.87
1034,23.60552108,39.48600789,0,364.8,2.87
1035,23.16556228,39.61557237,0,364.8,2.87
1036,23.00085091,39.71065855,0,364.8,2.87
1037,23.29375206,39.87473684,0,364.8,2.87
1038,24.66986782,40.09743355,0,364.8,2.87
1039,27.23269219,39.70751447,0,864.5,2.87
1040,30.10597429,37.29808421,0,864.5,2.87
1041,33.88501108,32.92435066,0,864.5,2.87
1042,35.16299936,28.64858092,0,1390.2,2.87
1043,35.68471892,24.04765658,0,1390.2,2.87
1044,34.51874796,20.72845066,0,1390.2,2.87
1045,32.94016082,18.59603684,0,1390.2,2.87
1046,32.94533309,17.92894145,0,1390.2,2.87
1047,32.87209566,19.61965658,0,864.5,2.87
1048,33.95200779,26.33130592,0,864.5,2.87
1049,36.03191678,31.52360132,0,864.5,2.87
1050,37.50955963,32.53313487,0,1390.2,2.87
1051,36.82793673,32.93330329,0,1390.2,2.87
1052,36.27841318,33.57036118,0,1390.2,2.87
1053,35.26025265,34.31859868,0,864.5,2.87
1054,33.64528963,34.98180395,0,864.5,2.87
1055,30.357303,35.52805658,0,364.8,2.87
1056,25.74291829,36.11953421,0,364.8,2.87
1057,23.81552522,36.72982303,0,364.8,2.87
1058,22.94953102,36.99381908,0,364.8,2.87
1059,22.52179853,36.85883684,0,364.8,2.87
1060,22.36166444,36.55574408,0,364.8,2.87
1061,22.64642596,36.07919408,0,364.8,2.87
1062,23.98429989,37.28339408,0,364.8,2.87
1063,26.47590417,36.66845132,0,864.5,2.87
1064,29.26933866,33.57242171,0,864.5,2.87
1065,32.9433572,29.2953375,0,864.5,2.87
1066,34.18583059,25.13769276,0,1390.2,2.87
1067,34.69305172,21.03820461,0,1390.2,2.87
1068,33.55948273,18.08836579,0,1390.2,2.87
1069,32.02476403,15.86276645,0,1390.2,2.87
1070,32.02979257,15.09516711,0,1390.2,2.87
1071,31.95859039,17.08176316,0,864.5,2.87
1072,33.00849209,22.38827566,0,864.5,2.87
1073,35.03060106,24.9436125,0,864.5,2.87
1074,36.46718067,24.16192697,0,1390.2,2.87
1075,35.80449987,25.84326316,0,1390.2,2.87
1076,35.27024741,30.77687368,0,1390.2,2.87
1077,34.28038123,32.43398092,0,864.5,2.87
1078,32.71029753,32.46845921,0,864.5,2.87
1079,29.51368303,32.8914,0,364.8,2.87
1080,25.05480357,33.88228224,0,364.8,2.87
1081,23.1789302,34.65458882,0,364.8,2.87
1082,22.33608424,35.0244,0,364.8,2.87
1083,21.91978515,35.12307434,0,364.8,2.87
1084,21.76393149,35.029125,0,364.8,2.87
1085,22.04108126,34.74880461,0,364.8,2.87
1086,23.34319348,34.55804605,0,364.8,2.87
1087,25.76819655,32.92046053,0,864.5,2.87
1088,28.48696183,27.85762303,0,864.5,2.87
1089,32.06277292,23.52888355,0,864.5,2.87
1090,33.27203468,20.47008553,0,1390.2,2.87
1091,33.76569766,18.73405658,0,1390.2,2.87
1092,32.66242926,17.91890526,0,1390.2,2.87
